customer_id,first_name,last_name,email,phone,city,state,country,registration_date,age,gender,customer_segment,loyalty_points,is_email_verified
CUST00971,Barbara,Johnson,user971@outlook.com,,New York,NY,USA,2022-12-28,44.0,Female,B2B,650,True
CUST00972,Linda,Jones,user972@gmail.com,+1-406-255-7156,Jacksonville,FL,USA,2022-08-02,40.0,Female,B2B,310,True
CUST00973,John,Jones,user973@yahoo.com,+1-525-759-1648,Austin,TX,USA,2023-11-21,45.0,Prefer not to say,B2C,2363,True
CUST00974,Jennifer,Brown,user974@outlook.com,+1-410-652-1885,Austin,TX,USA,2022-12-22,,Female,B2B,1822,False
CUST00975,Linda,Anderson,user975@gmail.com,+1-206-166-9055,Philadelphia,PA,USA,2023-05-15,46.0,Male,B2C,1576,True
CUST00976,John,Johnson,user976@yahoo.com,+1-377-706-9992,San Antonio,TX,USA,2022-08-08,60.0,Female,B2C,1935,True
CUST00977,Robert,Williams,user977@outlook.com,+1-938-302-5012,Charlotte,NC,USA,2023-10-25,51.0,Prefer not to say,B2C,1445,True
CUST00978,Barbara,Davis,user978@gmail.com,+1-850-306-5454,San Jose,CA,USA,2023-04-16,36.0,Prefer not to say,B2C,655,True
CUST00979,John,Davis,user979@yahoo.com,+1-651-532-9278,Fort Worth,TX,USA,2023-09-11,31.0,Prefer not to say,B2C,1276,False
CUST00980,Michael,Johnson,user980@outlook.com,+1-977-407-9801,Fort Worth,TX,USA,2022-01-31,36.0,Female,B2B,4528,True
CUST00981,Linda,Jones,user981@gmail.com,+1-664-390-7146,Fort Worth,TX,USA,2023-02-04,46.0,Prefer not to say,B2C,589,True
CUST00982,Patricia,Williams,user982@yahoo.com,+1-394-104-1210,Indianapolis,IN,USA,2022-08-01,32.0,Non-binary,B2B,4025,False
CUST00983,Elizabeth,Garcia,user983@outlook.com,+1-593-601-6043,Fort Worth,TX,USA,2023-10-08,46.0,,B2C,3348,True
CUST00984,Barbara,Williams,user984@gmail.com,+1-398-881-8148,Fort Worth,TX,USA,2022-07-13,45.0,Non-binary,Wholesale,2855,False
CUST00985,David,Miller,user985@yahoo.com,+1-634-853-5043,Los Angeles,CA,USA,2023-07-26,26.0,Female,B2B,3913,True
CUST00986,Elizabeth,Anderson,user986@outlook.com,+1-860-251-5281,New York,NY,USA,2023-07-16,51.0,Prefer not to say,B2C,1207,True
CUST00987,Barbara,Anderson,user987@gmail.com,+1-365-112-2912,Nashville,TN,USA,2023-01-20,42.0,Male,B2C,3148,False
CUST00988,Patricia,Miller,user988@yahoo.com,+1-369-949-7993,Seattle,WA,USA,2022-05-05,60.0,Non-binary,B2C,2475,False
CUST00989,Elizabeth,Johnson,user989@outlook.com,+1-311-751-6642,Columbus,OH,USA,2023-04-24,37.0,Female,B2C,2203,True
CUST00990,James,Williams,user990@gmail.com,+1-703-101-2587,San Jose,CA,USA,2023-09-11,34.0,Male,B2C,3422,False
CUST00991,John,Williams,user991@yahoo.com,+1-583-290-3200,Columbus,OH,USA,2023-03-24,25.0,Female,B2C,3985,True
CUST00992,Linda,Martinez,user992@outlook.com,+1-417-290-4292,Houston,TX,USA,2024-02-20,25.0,Male,B2C,1496,True
CUST00993,Linda,Anderson,user993@gmail.com,+1-839-211-3721,Columbus,OH,USA,2023-02-07,49.0,Male,B2B,2401,True
CUST00994,Robert,Johnson,user994@yahoo.com,+1-550-130-4846,Houston,TX,USA,2023-08-10,58.0,Prefer not to say,B2C,3974,True
CUST00995,Robert,Smith,user995@outlook.com,+1-881-696-1685,Los Angeles,CA,USA,2022-01-15,36.0,Male,B2B,1729,True
CUST00996,William,Jones,user996@gmail.com,+1-697-584-6521,Nashville,TN,USA,2023-08-07,35.0,Prefer not to say,B2C,2757,True
CUST00997,Patricia,Garcia,user997@yahoo.com,+1-881-508-7200,Austin,TX,USA,2023-06-17,38.0,Male,B2C,2916,True
CUST00998,Linda,Taylor,user998@outlook.com,+1-611-842-3275,New York,NY,USA,2022-06-05,51.0,Male,B2B,4930,True
CUST00999,Jennifer,Davis,user999@gmail.com,+1-833-802-8785,San Diego,CA,USA,2023-03-11,26.0,Prefer not to say,B2C,1539,True
CUST01000,David,Garcia,user1000@yahoo.com,+1-246-926-6333,New York,NY,USA,2023-05-16,40.0,Prefer not to say,B2B,1913,False
CUST01001,Mary,Garcia,user1001@outlook.com,+1-638-587-2645,Nashville,TN,USA,2023-09-14,49.0,Prefer not to say,B2B,2407,True
CUST01002,Barbara,Taylor,user1002@gmail.com,+1-716-132-3094,Seattle,WA,USA,2022-08-11,44.0,Prefer not to say,B2C,713,True
CUST01003,Linda,Johnson,user1003@yahoo.com,+1-693-778-9858,Philadelphia,PA,USA,2023-12-27,18.0,Female,B2C,1993,True
CUST01004,Mary,Miller,user1004@outlook.com,+1-932-129-3625,Chicago,IL,USA,2022-09-22,46.0,Non-binary,B2C,3141,True
CUST01005,David,Davis,user1005@gmail.com,+1-886-226-3224,Dallas,TX,USA,2022-12-09,44.0,Prefer not to say,B2B,740,True
CUST01006,Barbara,Johnson,user1006@yahoo.com,+1-859-451-7176,Washington,DC,USA,2022-12-14,54.0,Prefer not to say,B2C,4603,False
CUST01007,Robert,Johnson,user1007@outlook.com,+1-497-189-2824,San Diego,CA,USA,2022-12-29,57.0,Male,B2C,2787,True
CUST01008,Jennifer,Williams,user1008@gmail.com,+1-520-489-1027,Washington,DC,USA,2022-06-30,53.0,Non-binary,B2C,506,True
CUST01009,Jennifer,Garcia,user1009@yahoo.com,+1-895-915-3069,Columbus,OH,USA,2023-08-26,,Female,B2C,873,False
CUST01010,Linda,Garcia,user1010@outlook.com,+1-348-935-5863,Denver,CO,USA,2022-01-15,18.0,Female,B2C,4094,False
CUST01011,Robert,Williams,user1011@gmail.com,+1-964-781-1562,Nashville,TN,USA,2022-08-18,64.0,Non-binary,Wholesale,2530,True
CUST01012,Linda,Anderson,user1012@yahoo.com,+1-420-606-5775,Washington,DC,USA,2023-03-01,35.0,Prefer not to say,B2C,481,True
CUST01013,Elizabeth,Brown,user1013@outlook.com,+1-917-853-1861,San Antonio,TX,USA,2022-08-26,38.0,Female,B2C,3993,False
CUST01014,James,Wilson,user1014@gmail.com,+1-601-445-7921,Philadelphia,PA,USA,2023-04-10,58.0,Prefer not to say,B2C,2853,False
CUST01015,William,Taylor,user1015@yahoo.com,+1-489-389-4196,Chicago,IL,USA,2023-08-31,29.0,Prefer not to say,B2C,797,True
CUST01016,James,Taylor,user1016@outlook.com,+1-511-568-3681,Washington,DC,USA,2023-05-18,22.0,Female,B2C,3619,False
CUST01017,Patricia,Brown,user1017@gmail.com,+1-966-300-1149,Phoenix,AZ,USA,2023-03-29,32.0,Non-binary,Wholesale,4715,True
CUST01018,Michael,Anderson,user1018@yahoo.com,+1-372-157-2573,Fort Worth,TX,USA,2022-08-18,29.0,Non-binary,B2C,3881,True
CUST01019,William,Anderson,user1019@outlook.com,+1-546-707-8107,Houston,TX,USA,2022-03-23,21.0,Female,B2C,3309,True
CUST01020,Patricia,Miller,user1020@gmail.com,+1-700-409-3826,Houston,TX,USA,2022-02-22,37.0,Prefer not to say,B2C,734,False
CUST01021,David,Anderson,user1021@yahoo.com,+1-655-476-1190,Dallas,TX,USA,2023-08-17,38.0,Male,B2C,955,True
CUST01022,David,Anderson,user1022@outlook.com,+1-721-330-1377,Indianapolis,IN,USA,2022-07-09,20.0,Prefer not to say,B2C,2242,True
CUST01023,Linda,Anderson,user1023@gmail.com,+1-919-544-5888,Fort Worth,TX,USA,2022-10-09,34.0,Female,B2B,814,True
CUST01024,John,Miller,user1024@yahoo.com,+1-917-120-7451,Denver,CO,USA,2022-04-09,28.0,Prefer not to say,B2C,523,True
CUST01025,John,Martinez,user1025@outlook.com,+1-911-284-1087,Houston,TX,USA,2022-11-19,18.0,Prefer not to say,Wholesale,2574,True
CUST01026,Barbara,Brown,user1026@gmail.com,+1-868-265-2438,Phoenix,AZ,USA,2022-03-02,39.0,Non-binary,B2C,286,True
CUST01027,Robert,Garcia,user1027@yahoo.com,+1-757-275-7931,Seattle,WA,USA,2022-07-13,40.0,Male,B2C,2034,True
CUST01028,Robert,Anderson,user1028@outlook.com,+1-746-555-3291,Seattle,WA,USA,2022-03-13,28.0,Prefer not to say,B2C,2563,True
CUST01029,David,Smith,user1029@gmail.com,+1-442-137-4081,Houston,TX,USA,2022-11-22,50.0,Female,B2C,2455,True
CUST01030,William,Brown,user1030@yahoo.com,+1-805-467-5544,Nashville,TN,USA,2022-07-28,38.0,Female,B2C,3457,True
CUST01031,Michael,Anderson,user1031@outlook.com,+1-367-509-8472,Dallas,TX,USA,2023-02-01,29.0,Male,B2C,2082,False
CUST01032,Patricia,Johnson,user1032@gmail.com,+1-844-850-5413,Denver,CO,USA,2022-08-11,19.0,Female,B2C,3048,True
CUST01033,Jennifer,Miller,user1033@yahoo.com,+1-588-126-5055,Phoenix,AZ,USA,2023-10-14,41.0,Male,B2C,2212,True
CUST01034,Michael,Johnson,user1034@outlook.com,+1-537-755-2457,Denver,CO,USA,2022-06-20,44.0,Non-binary,B2C,2732,True
CUST01035,Robert,Smith,user1035@gmail.com,+1-300-486-4640,San Diego,CA,USA,2022-08-16,32.0,Prefer not to say,B2C,860,True
CUST01036,Elizabeth,Jones,user1036@yahoo.com,+1-802-941-9021,Seattle,WA,USA,2022-09-30,39.0,Male,B2C,4333,True
CUST01037,Robert,Martinez,user1037@outlook.com,+1-301-149-3797,Denver,CO,USA,2023-03-15,57.0,Non-binary,B2C,3191,True
CUST01038,William,Martinez,user1038@gmail.com,+1-612-588-3090,Denver,CO,USA,2023-06-21,48.0,Non-binary,B2C,77,True
CUST01039,Michael,Martinez,user1039@yahoo.com,+1-953-373-1866,Phoenix,AZ,USA,2022-07-16,18.0,Non-binary,B2C,2040,False
CUST01040,Linda,Garcia,user1040@outlook.com,+1-679-614-5699,Philadelphia,PA,USA,2023-12-13,29.0,Non-binary,B2C,3504,True
CUST01041,Robert,Miller,user1041@gmail.com,+1-989-420-2476,Chicago,IL,USA,2023-04-20,36.0,Male,B2C,628,True
CUST01042,Barbara,Smith,user1042@yahoo.com,+1-286-861-5683,Philadelphia,PA,USA,2022-05-26,38.0,Prefer not to say,B2C,87,False
CUST01043,Linda,Wilson,user1043@outlook.com,+1-901-793-9722,Indianapolis,IN,USA,2022-07-31,40.0,Male,B2C,3321,True
CUST01044,Elizabeth,Miller,user1044@gmail.com,+1-919-647-6653,New York,NY,USA,2022-10-23,43.0,Female,B2C,4326,True
CUST01045,David,Wilson,user1045@yahoo.com,+1-430-279-2230,Philadelphia,PA,USA,2023-11-28,36.0,Non-binary,B2C,1092,True
CUST01046,Linda,Miller,user1046@outlook.com,+1-374-482-2855,Columbus,OH,USA,2022-03-21,38.0,Non-binary,B2B,2046,True
CUST01047,Linda,Jones,user1047@gmail.com,+1-471-318-1036,San Jose,CA,USA,2023-03-27,49.0,Prefer not to say,B2C,1781,True
CUST01048,Barbara,Davis,user1048@yahoo.com,+1-258-464-1096,Charlotte,NC,USA,2022-02-25,41.0,Prefer not to say,B2C,2691,True
CUST01049,James,Garcia,user1049@outlook.com,+1-939-290-7587,Houston,TX,USA,2023-07-04,24.0,Non-binary,B2C,72,True
CUST01050,Patricia,Johnson,user1050@gmail.com,+1-741-626-3518,Indianapolis,IN,USA,2023-11-01,39.0,Prefer not to say,B2C,1014,False
CUST01051,David,Jones,user1051@yahoo.com,+1-431-581-7477,Phoenix,AZ,USA,2022-01-11,36.0,Non-binary,B2C,2451,True
CUST01052,William,Jones,user1052@outlook.com,+1-311-549-8198,Philadelphia,PA,USA,2023-10-28,18.0,Female,B2C,1145,True
CUST01053,Jennifer,Taylor,user1053@gmail.com,+1-403-213-4105,New York,NY,USA,2023-11-06,39.0,Non-binary,B2C,329,True
CUST01054,Elizabeth,Garcia,user1054@yahoo.com,+1-232-264-4260,Columbus,OH,USA,2023-09-05,25.0,Prefer not to say,B2C,2177,True
CUST01055,William,Davis,user1055@outlook.com,+1-898-831-3087,Indianapolis,IN,USA,2023-10-17,49.0,Non-binary,B2C,3275,False
CUST01056,Mary,Smith,user1056@gmail.com,+1-329-259-6638,Houston,TX,USA,2022-07-24,43.0,Male,B2C,1937,True
CUST01057,Barbara,Taylor,user1057@yahoo.com,+1-208-544-8867,Columbus,OH,USA,2023-06-16,23.0,Non-binary,B2C,2311,False
CUST01058,Patricia,Martinez,user1058@outlook.com,+1-356-846-9376,Columbus,OH,USA,2022-05-09,49.0,Female,B2B,2043,True
CUST01059,Elizabeth,Brown,user1059@gmail.com,+1-882-940-8031,Dallas,TX,USA,2022-06-28,54.0,Female,B2B,3882,True
CUST01060,John,Brown,user1060@yahoo.com,+1-805-744-3436,Nashville,TN,USA,2024-02-20,34.0,Female,B2B,986,True
CUST01061,Robert,Brown,user1061@outlook.com,+1-349-536-1289,Los Angeles,CA,USA,2023-09-16,36.0,Female,B2C,744,True
CUST01062,William,Jones,user1062@gmail.com,,Columbus,OH,USA,2023-08-14,47.0,Female,B2C,2753,False
CUST01063,William,Miller,user1063@yahoo.com,+1-859-152-5985,Los Angeles,CA,USA,2024-01-15,53.0,Male,B2C,2205,True
CUST01064,Elizabeth,Miller,user1064@outlook.com,+1-452-427-1779,Jacksonville,FL,USA,2023-03-12,18.0,Female,B2C,334,True
CUST01065,Patricia,Jones,user1065@gmail.com,+1-683-386-2650,Austin,TX,USA,2022-03-22,24.0,Prefer not to say,B2C,1514,True
CUST01066,Jennifer,Jones,user1066@yahoo.com,+1-314-199-1223,Jacksonville,FL,USA,2024-02-03,33.0,Female,B2C,2713,True
CUST01067,William,Martinez,user1067@outlook.com,+1-580-343-5521,Washington,DC,USA,2023-07-16,34.0,Female,B2C,4786,False
CUST01068,John,Anderson,user1068@gmail.com,+1-960-716-2971,Houston,TX,USA,2022-05-16,47.0,Male,B2C,4805,True
CUST01069,Mary,Johnson,user1069@yahoo.com,+1-759-733-6618,Charlotte,NC,USA,2022-10-27,53.0,Non-binary,B2C,3884,True
CUST01070,John,Brown,user1070@outlook.com,+1-628-663-5137,Los Angeles,CA,USA,2022-08-27,54.0,Non-binary,B2C,2998,False
CUST01071,Mary,Davis,user1071@gmail.com,+1-629-636-9255,Columbus,OH,USA,2022-07-02,,Male,B2C,1367,True
CUST01072,James,Martinez,user1072@yahoo.com,+1-262-913-4116,San Jose,CA,USA,2022-07-20,28.0,Prefer not to say,B2C,4055,True
CUST01073,William,Miller,user1073@outlook.com,+1-775-898-7393,Charlotte,NC,USA,2022-09-15,23.0,Prefer not to say,Wholesale,4974,True
CUST01074,James,Williams,user1074@gmail.com,+1-785-323-1145,Philadelphia,PA,USA,2022-11-18,30.0,Prefer not to say,B2C,4127,True
CUST01075,Robert,Taylor,user1075@yahoo.com,+1-474-665-2951,San Diego,CA,USA,2023-04-17,28.0,Female,B2C,1834,True
CUST01076,James,Anderson,user1076@outlook.com,+1-351-384-3178,San Jose,CA,USA,2023-01-06,43.0,Non-binary,B2C,422,True
CUST01077,Mary,Smith,user1077@gmail.com,+1-864-455-7047,Denver,CO,USA,2022-11-23,44.0,Non-binary,B2C,681,True
CUST01078,Barbara,Jones,user1078@yahoo.com,+1-532-158-1170,Columbus,OH,USA,2022-07-27,38.0,Non-binary,B2C,1796,True
CUST01079,James,Wilson,user1079@outlook.com,+1-873-988-2743,Dallas,TX,USA,2022-10-02,,Prefer not to say,B2C,2108,True
CUST01080,Jennifer,Jones,user1080@gmail.com,+1-408-695-7479,San Diego,CA,USA,2023-11-18,33.0,Female,B2C,3654,True
CUST01081,John,Davis,user1081@yahoo.com,+1-295-607-3973,Jacksonville,FL,USA,2023-11-06,34.0,Prefer not to say,B2C,1515,True
CUST01082,Linda,Taylor,user1082@outlook.com,+1-384-763-5621,Washington,DC,USA,2022-10-21,57.0,Male,B2B,2540,True
CUST01083,David,Martinez,user1083@gmail.com,+1-392-171-3351,Fort Worth,TX,USA,2022-10-04,46.0,Male,B2C,3493,True
CUST01084,Mary,Taylor,user1084@yahoo.com,+1-739-240-1193,Fort Worth,TX,USA,2023-12-08,33.0,Male,B2B,3095,False
CUST01085,James,Anderson,user1085@outlook.com,+1-244-235-5068,Houston,TX,USA,2022-02-02,36.0,Male,B2C,2192,True
CUST01086,Mary,Wilson,user1086@gmail.com,+1-953-937-6544,New York,NY,USA,2022-01-21,43.0,Male,B2C,1657,True
CUST01087,Linda,Williams,user1087@yahoo.com,+1-514-439-8846,Washington,DC,USA,2024-01-17,23.0,Female,B2C,1997,True
CUST01088,Mary,Smith,user1088@outlook.com,+1-245-205-9923,Denver,CO,USA,2023-02-20,39.0,Non-binary,B2C,840,False
CUST01089,Patricia,Smith,user1089@gmail.com,+1-432-537-7314,New York,NY,USA,2022-08-09,45.0,Female,B2C,2894,True
CUST01090,David,Taylor,user1090@yahoo.com,+1-315-603-3778,Fort Worth,TX,USA,2022-12-17,44.0,Male,B2C,1839,True
CUST01091,Mary,Martinez,user1091@outlook.com,+1-541-221-6906,Jacksonville,FL,USA,2023-03-14,28.0,Male,B2C,355,True
CUST01092,William,Garcia,user1092@gmail.com,+1-814-285-7967,Columbus,OH,USA,2022-10-04,30.0,Female,B2C,2470,True
CUST01093,Robert,Davis,user1093@yahoo.com,+1-877-477-5348,Houston,TX,USA,2023-06-26,18.0,Male,B2C,17,True
CUST01094,John,Miller,user1094@outlook.com,+1-657-838-8838,Austin,TX,USA,2022-08-16,,Male,B2C,927,False
CUST01095,Mary,Garcia,user1095@gmail.com,+1-330-286-7308,Phoenix,AZ,USA,2023-03-09,62.0,Non-binary,B2C,2615,False
CUST01096,Elizabeth,Miller,user1096@yahoo.com,+1-816-912-6463,Indianapolis,IN,USA,2023-10-21,26.0,Female,B2C,2014,False
CUST01097,Linda,Wilson,user1097@outlook.com,+1-746-604-9724,Denver,CO,USA,2023-10-13,51.0,,B2C,3150,True
CUST01098,Barbara,Taylor,user1098@gmail.com,+1-966-324-2429,Seattle,WA,USA,2023-10-18,61.0,Female,B2C,2963,True
CUST01099,Jennifer,Wilson,user1099@yahoo.com,+1-685-236-2804,New York,NY,USA,2022-11-12,32.0,Male,B2C,2861,True
CUST01100,Linda,Williams,user1100@outlook.com,+1-764-531-4973,San Jose,CA,USA,2022-08-05,36.0,Female,B2C,1839,True
CUST01101,Elizabeth,Taylor,user1101@gmail.com,+1-346-486-1431,Houston,TX,USA,2022-08-03,41.0,Prefer not to say,B2C,3044,True
CUST01102,Mary,Davis,user1102@yahoo.com,+1-808-991-3591,Washington,DC,USA,2022-06-14,43.0,Male,B2B,1203,True
CUST01103,Patricia,Johnson,user1103@outlook.com,+1-212-682-7823,Chicago,IL,USA,2022-08-08,41.0,Female,B2C,1494,False
CUST01104,Elizabeth,Jones,user1104@gmail.com,+1-681-521-6526,Seattle,WA,USA,2022-08-06,33.0,Prefer not to say,B2B,108,True
CUST01105,James,Anderson,user1105@yahoo.com,+1-232-718-3843,Phoenix,AZ,USA,2022-06-22,45.0,Female,Wholesale,89,False
CUST01106,William,Taylor,user1106@outlook.com,+1-464-685-9222,Charlotte,NC,USA,2023-10-21,33.0,Non-binary,B2C,1862,False
CUST01107,Mary,Wilson,user1107@gmail.com,+1-586-228-4471,Dallas,TX,USA,2022-09-01,42.0,Prefer not to say,B2C,458,True
CUST01108,Elizabeth,Wilson,user1108@yahoo.com,+1-819-961-2264,Philadelphia,PA,USA,2023-09-02,37.0,Prefer not to say,B2B,3910,True
CUST01109,John,Smith,user1109@outlook.com,+1-580-762-7950,Fort Worth,TX,USA,2023-09-22,18.0,Female,B2C,2211,True
CUST01110,Jennifer,Martinez,user1110@gmail.com,+1-997-966-6496,Chicago,IL,USA,2022-06-12,53.0,Male,B2C,1962,True
CUST01111,Mary,Johnson,user1111@yahoo.com,+1-416-711-1179,Denver,CO,USA,2022-09-10,30.0,Non-binary,B2C,1537,True
CUST01112,Robert,Johnson,user1112@outlook.com,+1-783-678-1735,San Diego,CA,USA,2022-02-20,54.0,Prefer not to say,B2C,374,True
CUST01113,Robert,Smith,user1113@gmail.com,+1-565-869-5626,Chicago,IL,USA,2023-05-04,50.0,Prefer not to say,Wholesale,4097,True
CUST01114,Elizabeth,Garcia,user1114@yahoo.com,+1-332-819-2595,Fort Worth,TX,USA,2023-05-04,40.0,Non-binary,B2C,3336,True
CUST01115,James,Martinez,user1115@outlook.com,+1-591-588-1612,Phoenix,AZ,USA,2024-02-20,44.0,Non-binary,B2C,1320,True
CUST01116,David,Johnson,user1116@gmail.com,+1-935-337-4533,Chicago,IL,USA,2023-12-21,45.0,Female,Wholesale,1319,True
CUST01117,Jennifer,Jones,user1117@yahoo.com,+1-568-738-8059,Phoenix,AZ,USA,2023-11-27,35.0,Male,B2B,3175,True
CUST01118,Barbara,Johnson,user1118@outlook.com,+1-356-680-9151,Nashville,TN,USA,2022-11-21,36.0,Male,B2C,122,True
CUST01119,Mary,Davis,user1119@gmail.com,+1-296-565-6139,Denver,CO,USA,2023-04-26,45.0,Female,B2C,2421,True
CUST01120,Barbara,Garcia,user1120@yahoo.com,+1-561-191-2165,Dallas,TX,USA,2022-04-16,18.0,Female,B2B,3774,True
CUST01121,Linda,Anderson,user1121@outlook.com,+1-343-226-8999,Dallas,TX,USA,2024-01-06,37.0,Male,B2C,2977,True
CUST01122,Barbara,Anderson,user1122@gmail.com,+1-332-551-7008,Columbus,OH,USA,2023-09-15,33.0,Non-binary,B2C,3061,True
CUST01123,Linda,Jones,user1123@yahoo.com,+1-898-143-1934,Seattle,WA,USA,2023-10-04,28.0,Female,B2C,4594,True
CUST01124,Robert,Miller,user1124@outlook.com,+1-362-683-7541,Houston,TX,USA,2022-08-29,42.0,Male,B2C,1827,False
CUST01125,Jennifer,Davis,user1125@gmail.com,+1-679-757-9767,Chicago,IL,USA,2023-12-20,30.0,Prefer not to say,B2C,893,True
CUST01126,Michael,Miller,user1126@yahoo.com,+1-404-511-6385,Houston,TX,USA,2022-10-08,48.0,Male,Wholesale,2599,True
CUST01127,Elizabeth,Taylor,user1127@outlook.com,+1-687-217-5560,San Antonio,TX,USA,2024-01-26,49.0,Prefer not to say,B2C,313,True
CUST01128,David,Brown,user1128@gmail.com,+1-527-681-1513,Phoenix,AZ,USA,2024-01-01,44.0,Prefer not to say,B2C,511,True
CUST01129,Patricia,Smith,user1129@yahoo.com,+1-416-988-1375,Indianapolis,IN,USA,2023-10-31,46.0,Prefer not to say,B2C,2210,True
CUST01130,John,Johnson,user1130@outlook.com,+1-480-514-2338,Chicago,IL,USA,2022-10-01,44.0,Non-binary,B2C,3698,False
CUST01131,John,Smith,user1131@gmail.com,+1-294-538-6603,Dallas,TX,USA,2022-11-29,47.0,Non-binary,B2C,1347,True
CUST01132,Linda,Davis,user1132@yahoo.com,+1-748-805-3632,Columbus,OH,USA,2023-06-27,47.0,Prefer not to say,B2B,2905,False
CUST01133,Barbara,Brown,user1133@outlook.com,+1-279-840-3369,Denver,CO,USA,2022-01-16,42.0,Non-binary,B2C,2592,True
CUST01134,John,Davis,user1134@gmail.com,+1-524-216-7658,Charlotte,NC,USA,2022-08-22,50.0,,B2C,4265,True
CUST01135,David,Davis,user1135@yahoo.com,,Phoenix,AZ,USA,2023-12-01,36.0,Male,B2C,1790,True
CUST01136,John,Martinez,user1136@outlook.com,+1-586-321-6703,Denver,CO,USA,2023-10-15,,,B2C,1565,True
CUST01137,James,Jones,user1137@gmail.com,+1-514-614-3043,Jacksonville,FL,USA,2023-07-30,28.0,Prefer not to say,B2B,3735,False
CUST01138,Jennifer,Wilson,user1138@yahoo.com,+1-636-635-6502,Jacksonville,FL,USA,2023-09-30,34.0,Male,Wholesale,1440,False
CUST01139,John,Wilson,user1139@outlook.com,+1-809-266-9892,Jacksonville,FL,USA,2023-10-28,18.0,Prefer not to say,B2C,3125,True
CUST01140,Elizabeth,Martinez,user1140@gmail.com,+1-301-189-2700,San Jose,CA,USA,2023-11-11,40.0,Male,B2C,134,False
CUST01141,Elizabeth,Martinez,user1141@yahoo.com,+1-757-202-8276,Indianapolis,IN,USA,2022-06-11,45.0,Male,B2C,2374,False
CUST01142,Linda,Wilson,user1142@outlook.com,+1-590-217-4204,San Diego,CA,USA,2022-11-26,49.0,Prefer not to say,B2C,1019,True
CUST01143,David,Taylor,user1143@gmail.com,,Columbus,OH,USA,2023-12-22,18.0,Non-binary,B2C,1834,True
CUST01144,Robert,Miller,user1144@yahoo.com,+1-889-347-1068,Dallas,TX,USA,2023-02-20,28.0,Prefer not to say,B2C,267,True
CUST01145,Jennifer,Wilson,user1145@outlook.com,+1-959-714-6201,Phoenix,AZ,USA,2022-02-10,47.0,Non-binary,B2C,1396,False
CUST01146,Michael,Brown,user1146@gmail.com,+1-831-759-7444,Denver,CO,USA,2023-01-11,35.0,Male,B2C,4733,False
CUST01147,Elizabeth,Williams,user1147@yahoo.com,+1-612-425-9475,Fort Worth,TX,USA,2022-07-20,45.0,Female,Wholesale,3583,True
CUST01148,William,Johnson,user1148@outlook.com,+1-846-690-7422,Phoenix,AZ,USA,2022-06-04,23.0,Non-binary,B2C,4529,True
CUST01149,Mary,Johnson,user1149@gmail.com,+1-226-547-1189,San Antonio,TX,USA,2023-05-16,54.0,Female,B2C,227,True
CUST01150,Elizabeth,Taylor,user1150@yahoo.com,+1-333-564-6867,New York,NY,USA,2023-08-18,22.0,Female,B2B,1963,True
CUST01151,William,Brown,user1151@outlook.com,+1-943-898-7194,San Antonio,TX,USA,2023-04-07,18.0,Non-binary,B2C,423,True
CUST01152,David,Smith,user1152@gmail.com,+1-853-693-2694,Phoenix,AZ,USA,2022-05-09,40.0,Male,B2C,3761,True
CUST01153,Robert,Jones,user1153@yahoo.com,+1-384-195-2267,Phoenix,AZ,USA,2022-06-16,40.0,Prefer not to say,B2C,2960,True
CUST01154,Linda,Smith,user1154@outlook.com,+1-623-175-8971,Houston,TX,USA,2023-08-31,32.0,Male,B2C,1722,False
CUST01155,David,Davis,user1155@gmail.com,+1-364-284-5894,Austin,TX,USA,2023-08-06,43.0,Male,B2C,1463,True
CUST01156,Jennifer,Davis,user1156@yahoo.com,+1-828-714-9953,Austin,TX,USA,2022-07-02,44.0,Male,B2C,1297,True
CUST01157,Barbara,Smith,user1157@outlook.com,+1-748-123-9486,San Antonio,TX,USA,2022-07-08,42.0,Female,B2C,1771,True
CUST01158,James,Garcia,user1158@gmail.com,+1-341-325-2367,San Antonio,TX,USA,2022-06-28,31.0,Female,B2C,2192,True
CUST01159,Mary,Garcia,user1159@yahoo.com,+1-925-664-5822,San Antonio,TX,USA,2024-01-19,29.0,Prefer not to say,B2C,4061,False
CUST01160,Robert,Williams,user1160@outlook.com,+1-402-803-5605,San Antonio,TX,USA,2023-09-14,33.0,Prefer not to say,B2C,842,True
CUST01161,Elizabeth,Davis,user1161@gmail.com,+1-643-556-7942,San Antonio,TX,USA,2022-09-15,28.0,Non-binary,B2C,2611,True
CUST01162,Patricia,Martinez,user1162@yahoo.com,+1-561-482-2052,Columbus,OH,USA,2023-08-19,51.0,Prefer not to say,B2C,1370,True
CUST01163,Michael,Jones,user1163@outlook.com,+1-818-946-9691,Washington,DC,USA,2023-01-29,34.0,Non-binary,B2B,3262,True
CUST01164,Jennifer,Miller,user1164@gmail.com,+1-390-466-5019,Philadelphia,PA,USA,2022-06-28,39.0,Male,B2C,1762,True
CUST01165,Jennifer,Johnson,user1165@yahoo.com,+1-209-426-1178,Phoenix,AZ,USA,2023-08-01,47.0,Non-binary,B2C,1751,False
CUST01166,William,Johnson,user1166@outlook.com,+1-594-390-4476,San Diego,CA,USA,2023-05-15,27.0,Female,B2C,843,True
CUST01167,David,Miller,user1167@gmail.com,+1-898-874-8130,Washington,DC,USA,2022-04-27,21.0,Non-binary,B2B,2622,True
